geo_level,province,district,caste,sex,rowtotal,a_readwrite,b_readonly,c_noreadwrite,d_notstd,literacy_rate,literacy_rate_male,literacy_rate_female,literacy_rate_gap_pts
district,Bagmati,Bhaktapur,Thami,Male,207,195,1,11,0,94.20289855,94.20289855,88.94736842,5.26
district,Bagmati,Bhaktapur,Thami,Total,397,364,1,32,0,91.68765743,94.20289855,88.94736842,5.26
district,Bagmati,Bhaktapur,Tharu,Female,1062,912,4,146,0,85.87570621,95.08408797,85.87570621,9.21
district,Bagmati,Bhaktapur,Tharu,Male,1546,1470,3,73,0,95.08408797,95.08408797,85.87570621,9.21
district,Bagmati,Bhaktapur,Tharu,Total,2608,2382,7,219,0,91.33435583,95.08408797,85.87570621,9.21
district,Bagmati,Bhaktapur,Thulung,Female,15,14,0,1,0,93.33333333,94.44444444,93.33333333,1.11
district,Bagmati,Bhaktapur,Thulung,Male,18,17,0,1,0,94.44444444,94.44444444,93.33333333,1.11
district,Bagmati,Bhaktapur,Thulung,Total,33,31,0,2,0,93.93939394,94.44444444,93.33333333,1.11
district,Bagmati,Bhaktapur,Yadav,Female,453,425,0,28,0,93.81898455,97.08108108,93.81898455,3.26
district,Bagmati,Bhaktapur,Yadav,Male,925,898,0,27,0,97.08108108,97.08108108,93.81898455,3.26
district,Bagmati,Bhaktapur,Yadav,Total,1378,1323,0,55,0,96.00870827,97.08108108,93.81898455,3.26
district,Bagmati,Bhaktapur,Yakkha,Female,16,14,0,2,0,87.5,100,87.5,12.5
district,Bagmati,Bhaktapur,Yakkha,Male,13,13,0,0,0,100,100,87.5,12.5
district,Bagmati,Bhaktapur,Yakkha,Total,29,27,0,2,0,93.10344828,100,87.5,12.5
district,Bagmati,Bhaktapur,Yakthung/Limbu,Female,1044,924,6,114,0,88.50574713,96.8487395,88.50574713,8.34
district,Bagmati,Bhaktapur,Yakthung/Limbu,Male,952,922,0,30,0,96.8487395,96.8487395,88.50574713,8.34
district,Bagmati,Bhaktapur,Yakthung/Limbu,Total,1996,1846,6,144,0,92.48496994,96.8487395,88.50574713,8.34
district,Bagmati,Chitawan,All caste,Female,344663,271392,1389,71862,20,78.7412632,88.91321687,78.7412632,10.17
district,Bagmati,Chitawan,All caste,Male,324729,288727,799,35190,13,88.91321687,88.91321687,78.7412632,10.17
district,Bagmati,Chitawan,All caste,Total,669392,560119,2188,107052,33,83.6757834,88.91321687,78.7412632,10.17
district,Bagmati,Chitawan,Amat,Female,7,7,0,0,0,100,100,100,0
district,Bagmati,Chitawan,Amat,Male,6,6,0,0,0,100,100,100,0
district,Bagmati,Chitawan,Amat,Total,13,13,0,0,0,100,100,100,0
district,Bagmati,Chitawan,Badhaee/Badhee,Female,24,21,0,3,0,87.5,92.30769231,87.5,4.81
district,Bagmati,Chitawan,Badhaee/Badhee,Male,39,36,0,3,0,92.30769231,92.30769231,87.5,4.81
district,Bagmati,Chitawan,Badhaee/Badhee,Total,63,57,0,6,0,90.47619048,92.30769231,87.5,4.81
district,Bagmati,Chitawan,Badi,Female,7,7,0,0,0,100,100,100,0
district,Bagmati,Chitawan,Badi,Male,11,11,0,0,0,100,100,100,0
district,Bagmati,Chitawan,Badi,Total,18,18,0,0,0,100,100,100,0
district,Bagmati,Chitawan,Bangali,Female,24,21,0,3,0,87.5,92.59259259,87.5,5.09
district,Bagmati,Chitawan,Bangali,Male,27,25,0,2,0,92.59259259,92.59259259,87.5,5.09
district,Bagmati,Chitawan,Bangali,Total,51,46,0,5,0,90.19607843,92.59259259,87.5,5.09
district,Bagmati,Chitawan,Baniyan,Female,131,102,0,29,0,77.86259542,90.79754601,77.86259542,12.93
district,Bagmati,Chitawan,Baniyan,Male,163,148,0,15,0,90.79754601,90.79754601,77.86259542,12.93
district,Bagmati,Chitawan,Baniyan,Total,294,250,0,44,0,85.03401361,90.79754601,77.86259542,12.93
district,Bagmati,Chitawan,Bankariya,Female,34,26,0,8,0,76.47058824,96.77419355,76.47058824,20.3
district,Bagmati,Chitawan,Bankariya,Male,31,30,0,1,0,96.77419355,96.77419355,76.47058824,20.3
district,Bagmati,Chitawan,Bankariya,Total,65,56,0,9,0,86.15384615,96.77419355,76.47058824,20.3
district,Bagmati,Chitawan,Baraee,Female,29,19,0,10,0,65.51724138,91.30434783,65.51724138,25.79
district,Bagmati,Chitawan,Baraee,Male,69,63,0,6,0,91.30434783,91.30434783,65.51724138,25.79
district,Bagmati,Chitawan,Baraee,Total,98,82,0,16,0,83.67346939,91.30434783,65.51724138,25.79
district,Bagmati,Chitawan,Baram / Baramu,Female,137,111,0,26,0,81.02189781,84.21052632,81.02189781,3.19
district,Bagmati,Chitawan,Baram / Baramu,Male,133,112,0,21,0,84.21052632,84.21052632,81.02189781,3.19
district,Bagmati,Chitawan,Baram / Baramu,Total,270,223,0,47,0,82.59259259,84.21052632,81.02189781,3.19
district,Bagmati,Chitawan,Bhote,Female,6,6,0,0,0,100,100,100,0
district,Bagmati,Chitawan,Bhote,Male,5,5,0,0,0,100,100,100,0
district,Bagmati,Chitawan,Bhote,Total,11,11,0,0,0,100,100,100,0
district,Bagmati,Chitawan,Bhumihar,Female,19,19,0,0,0,100,100,100,0
district,Bagmati,Chitawan,Bhumihar,Male,33,33,0,0,0,100,100,100,0
district,Bagmati,Chitawan,Bhumihar,Total,52,52,0,0,0,100,100,100,0
district,Bagmati,Chitawan,Bin,Female,143,92,0,51,0,64.33566434,81.8627451,64.33566434,17.53
district,Bagmati,Chitawan,Bin,Male,204,167,0,37,0,81.8627451,81.8627451,64.33566434,17.53
district,Bagmati,Chitawan,Bin,Total,347,259,0,88,0,74.63976945,81.8627451,64.33566434,17.53
district,Bagmati,Chitawan,Bishwokarma,Female,17846,13745,63,4037,1,77.02006052,86.76966114,77.02006052,9.75
district,Bagmati,Chitawan,Bishwokarma,Male,15729,13648,31,2049,1,86.76966114,86.76966114,77.02006052,9.75
district,Bagmati,Chitawan,Bishwokarma,Total,33575,27393,94,6086,2,81.58749069,86.76966114,77.02006052,9.75
district,Bagmati,Chitawan,Bote,Female,1451,1001,7,443,0,68.98690558,79.40969782,68.98690558,10.42
district,Bagmati,Chitawan,Bote,Male,1423,1130,3,290,0,79.40969782,79.40969782,68.98690558,10.42
district,Bagmati,Chitawan,Bote,Total,2874,2131,10,733,0,74.14752958,79.40969782,68.98690558,10.42
district,Bagmati,Chitawan,Brahman - Hill,Female,96827,80177,340,16306,4,82.80438307,93.82604223,82.80438307,11.02
district,Bagmati,Chitawan,Brahman - Hill,Male,89424,83903,204,5314,3,93.82604223,93.82604223,82.80438307,11.02
district,Bagmati,Chitawan,Brahman - Hill,Total,186251,164080,544,21620,7,88.0961713,93.82604223,82.80438307,11.02
district,Bagmati,Chitawan,Brahman - Tarai,Female,2041,1758,5,278,0,86.13424792,93.35989376,86.13424792,7.23
district,Bagmati,Chitawan,Brahman - Tarai,Male,2259,2109,3,147,0,93.35989376,93.35989376,86.13424792,7.23
district,Bagmati,Chitawan,Brahman - Tarai,Total,4300,3867,8,425,0,89.93023256,93.35989376,86.13424792,7.23
district,Bagmati,Chitawan,Chamar/Harijan/Ram,Female,162,111,0,51,0,68.51851852,78.52941176,68.51851852,10.01
district,Bagmati,Chitawan,Chamar/Harijan/Ram,Male,340,267,2,71,0,78.52941176,78.52941176,68.51851852,10.01
district,Bagmati,Chitawan,Chamar/Harijan/Ram,Total,502,378,2,122,0,75.29880478,78.52941176,68.51851852,10.01
district,Bagmati,Chitawan,Chepang/Praja,Female,15424,9923,67,5434,0,64.3348029,72.42052251,64.3348029,8.09
district,Bagmati,Chitawan,Chepang/Praja,Male,15885,11504,77,4304,0,72.42052251,72.42052251,64.3348029,8.09
district,Bagmati,Chitawan,Chepang/Praja,Total,31309,21427,144,9738,0,68.43719058,72.42052251,64.3348029,8.09
district,Bagmati,Chitawan,Chhantyal/Chhantel,Female,16,15,0,1,0,93.75,94.44444444,93.75,0.69
district,Bagmati,Chitawan,Chhantyal/Chhantel,Male,18,17,0,1,0,94.44444444,94.44444444,93.75,0.69
district,Bagmati,Chitawan,Chhantyal/Chhantel,Total,34,32,0,2,0,94.11764706,94.44444444,93.75,0.69
district,Bagmati,Chitawan,Danuwar,Female,58,45,1,12,0,77.5862069,87.69230769,77.5862069,10.11
district,Bagmati,Chitawan,Danuwar,Male,65,57,0,8,0,87.69230769,87.69230769,77.5862069,10.11
district,Bagmati,Chitawan,Danuwar,Total,123,102,1,20,0,82.92682927,87.69230769,77.5862069,10.11
district,Bagmati,Chitawan,Darai,Female,4208,3055,14,1139,0,72.59980989,83.68829867,72.59980989,11.09
district,Bagmati,Chitawan,Darai,Male,3991,3340,9,642,0,83.68829867,83.68829867,72.59980989,11.09
district,Bagmati,Chitawan,Darai,Total,8199,6395,23,1781,0,77.99731675,83.68829867,72.59980989,11.09
district,Bagmati,Chitawan,Dev,Female,7,6,0,1,0,85.71428571,100,85.71428571,14.29
district,Bagmati,Chitawan,Dev,Male,12,12,0,0,0,100,100,85.71428571,14.29
district,Bagmati,Chitawan,Dev,Total,19,18,0,1,0,94.73684211,100,85.71428571,14.29
district,Bagmati,Chitawan,Dhanuk,Female,85,65,1,19,0,76.47058824,82.82208589,76.47058824,6.35
district,Bagmati,Chitawan,Dhanuk,Male,163,135,0,28,0,82.82208589,82.82208589,76.47058824,6.35
district,Bagmati,Chitawan,Dhanuk,Total,248,200,1,47,0,80.64516129,82.82208589,76.47058824,6.35
district,Bagmati,Chitawan,Dhimal,Female,6,6,0,0,0,100,100,100,0
district,Bagmati,Chitawan,Dhimal,Male,13,13,0,0,0,100,100,100,0
district,Bagmati,Chitawan,Dhimal,Total,19,19,0,0,0,100,100,100,0
district,Bagmati,Chitawan,Dhobi,Female,81,54,0,27,0,66.66666667,77.27272727,66.66666667,10.61
district,Bagmati,Chitawan,Dhobi,Male,132,102,0,29,1,77.27272727,77.27272727,66.66666667,10.61
district,Bagmati,Chitawan,Dhobi,Total,213,156,0,56,1,73.23943662,77.27272727,66.66666667,10.61
district,Bagmati,Chitawan,Dhunia,Female,18,13,0,5,0,72.22222222,89.28571429,72.22222222,17.06
district,Bagmati,Chitawan,Dhunia,Male,28,25,0,3,0,89.28571429,89.28571429,72.22222222,17.06
district,Bagmati,Chitawan,Dhunia,Total,46,38,0,8,0,82.60869565,89.28571429,72.22222222,17.06
district,Bagmati,Chitawan,Dom,Female,71,32,0,39,0,45.07042254,61.53846154,45.07042254,16.47
district,Bagmati,Chitawan,Dom,Male,78,48,1,29,0,61.53846154,61.53846154,45.07042254,16.47
district,Bagmati,Chitawan,Dom,Total,149,80,1,68,0,53.69127517,61.53846154,45.07042254,16.47
district,Bagmati,Chitawan,Dura,Female,396,331,0,65,0,83.58585859,94.76923077,83.58585859,11.18
district,Bagmati,Chitawan,Dura,Male,325,308,0,17,0,94.76923077,94.76923077,83.58585859,11.18
district,Bagmati,Chitawan,Dura,Total,721,639,0,82,0,88.62690707,94.76923077,83.58585859,11.18
district,Bagmati,Chitawan,Dusadh/Pasawan/Pasi,Female,176,115,0,61,0,65.34090909,76.85714286,65.34090909,11.52
district,Bagmati,Chitawan,Dusadh/Pasawan/Pasi,Male,350,269,0,81,0,76.85714286,76.85714286,65.34090909,11.52
district,Bagmati,Chitawan,Dusadh/Pasawan/Pasi,Total,526,384,0,142,0,73.00380228,76.85714286,65.34090909,11.52
district,Bagmati,Chitawan,Gaine,Female,252,190,12,50,0,75.3968254,85.51401869,75.3968254,10.12
district,Bagmati,Chitawan,Gaine,Male,214,183,9,22,0,85.51401869,85.51401869,75.3968254,10.12
district,Bagmati,Chitawan,Gaine,Total,466,373,21,72,0,80.04291845,85.51401869,75.3968254,10.12
district,Bagmati,Chitawan,Ghale,Female,1060,817,7,236,0,77.0754717,89.28571429,77.0754717,12.21
district,Bagmati,Chitawan,Ghale,Male,924,825,2,97,0,89.28571429,89.28571429,77.0754717,12.21
district,Bagmati,Chitawan,Ghale,Total,1984,1642,9,333,0,82.76209677,89.28571429,77.0754717,12.21
district,Bagmati,Chitawan,Gharti/Bhujel,Female,2512,1843,11,658,0,73.36783439,81.91082803,73.36783439,8.54
district,Bagmati,Chitawan,Gharti/Bhujel,Male,2355,1929,13,412,1,81.91082803,81.91082803,73.36783439,8.54
district,Bagmati,Chitawan,Gharti/Bhujel,Total,4867,3772,24,1070,1,77.50154099,81.91082803,73.36783439,8.54
district,Bagmati,Chitawan,Gurung,Female,25008,19668,105,5235,0,78.64683301,89.3631781,78.64683301,10.72
district,Bagmati,Chitawan,Gurung,Male,21623,19323,56,2243,1,89.3631781,89.3631781,78.64683301,10.72
district,Bagmati,Chitawan,Gurung,Total,46631,38991,161,7478,1,83.61604941,89.3631781,78.64683301,10.72
district,Bagmati,Chitawan,Hajam/Thakur,Female,266,210,4,52,0,78.94736842,90.80188679,78.94736842,11.85
district,Bagmati,Chitawan,Hajam/Thakur,Male,424,385,2,37,0,90.80188679,90.80188679,78.94736842,11.85
district,Bagmati,Chitawan,Hajam/Thakur,Total,690,595,6,89,0,86.23188406,90.80188679,78.94736842,11.85
district,Bagmati,Chitawan,Haluwai,Female,69,47,0,22,0,68.11594203,88.88888889,68.11594203,20.77
district,Bagmati,Chitawan,Haluwai,Male,81,72,0,9,0,88.88888889,88.88888889,68.11594203,20.77
district,Bagmati,Chitawan,Haluwai,Total,150,119,0,31,0,79.33333333,88.88888889,68.11594203,20.77
district,Bagmati,Chitawan,Hyolmo/Yholmopa,Female,105,78,0,27,0,74.28571429,94.05940594,74.28571429,19.77
district,Bagmati,Chitawan,Hyolmo/Yholmopa,Male,101,95,0,6,0,94.05940594,94.05940594,74.28571429,19.77
district,Bagmati,Chitawan,Hyolmo/Yholmopa,Total,206,173,0,33,0,83.98058252,94.05940594,74.28571429,19.77
district,Bagmati,Chitawan,Jirel,Female,7,5,0,2,0,71.42857143,100,71.42857143,28.57
district,Bagmati,Chitawan,Jirel,Male,10,10,0,0,0,100,100,71.42857143,28.57
district,Bagmati,Chitawan,Jirel,Total,17,15,0,2,0,88.23529412,100,71.42857143,28.57
district,Bagmati,Chitawan,Kahar,Female,10,8,0,2,0,80,68.75,80,-11.25
district,Bagmati,Chitawan,Kahar,Male,16,11,0,5,0,68.75,68.75,80,-11.25
district,Bagmati,Chitawan,Kahar,Total,26,19,0,7,0,73.07692308,68.75,80,-11.25
district,Bagmati,Chitawan,Kalwar,Female,466,402,1,63,0,86.26609442,94.70198675,86.26609442,8.44
district,Bagmati,Chitawan,Kalwar,Male,604,572,0,32,0,94.70198675,94.70198675,86.26609442,8.44
district,Bagmati,Chitawan,Kalwar,Total,1070,974,1,95,0,91.02803738,94.70198675,86.26609442,8.44
district,Bagmati,Chitawan,Kamar,Female,29,20,0,9,0,68.96551724,88.88888889,68.96551724,19.92
district,Bagmati,Chitawan,Kamar,Male,27,24,0,3,0,88.88888889,88.88888889,68.96551724,19.92
district,Bagmati,Chitawan,Kamar,Total,56,44,0,12,0,78.57142857,88.88888889,68.96551724,19.92
district,Bagmati,Chitawan,Kanu,Female,554,425,1,128,0,76.71480144,88.59315589,76.71480144,11.88
district,Bagmati,Chitawan,Kanu,Male,789,699,2,88,0,88.59315589,88.59315589,76.71480144,11.88
district,Bagmati,Chitawan,Kanu,Total,1343,1124,3,216,0,83.69322413,88.59315589,76.71480144,11.88
district,Bagmati,Chitawan,Kathabaniyan,Female,85,71,0,14,0,83.52941176,92.85714286,83.52941176,9.33
district,Bagmati,Chitawan,Kathabaniyan,Male,112,104,0,8,0,92.85714286,92.85714286,83.52941176,9.33
district,Bagmati,Chitawan,Kathabaniyan,Total,197,175,0,22,0,88.83248731,92.85714286,83.52941176,9.33
district,Bagmati,Chitawan,Kayastha,Female,55,53,0,2,0,96.36363636,98.30508475,96.36363636,1.94
district,Bagmati,Chitawan,Kayastha,Male,59,58,0,1,0,98.30508475,98.30508475,96.36363636,1.94
district,Bagmati,Chitawan,Kayastha,Total,114,111,0,3,0,97.36842105,98.30508475,96.36363636,1.94
district,Bagmati,Chitawan,Kewat,Female,14,10,0,4,0,71.42857143,96,71.42857143,24.57
district,Bagmati,Chitawan,Kewat,Male,25,24,0,1,0,96,96,71.42857143,24.57
district,Bagmati,Chitawan,Kewat,Total,39,34,0,5,0,87.17948718,96,71.42857143,24.57
district,Bagmati,Chitawan,Khaling,Female,8,7,0,1,0,87.5,85.71428571,87.5,-1.79
district,Bagmati,Chitawan,Khaling,Male,7,6,0,1,0,85.71428571,85.71428571,87.5,-1.79
district,Bagmati,Chitawan,Khaling,Total,15,13,0,2,0,86.66666667,85.71428571,87.5,-1.79
district,Bagmati,Chitawan,Khatwe,Female,9,7,0,2,0,77.77777778,100,77.77777778,22.22
district,Bagmati,Chitawan,Khatwe,Male,14,14,0,0,0,100,100,77.77777778,22.22
district,Bagmati,Chitawan,Khatwe,Total,23,21,0,2,0,91.30434783,100,77.77777778,22.22
district,Bagmati,Chitawan,Khawas,Female,16,12,0,4,0,75,89.28571429,75,14.29
district,Bagmati,Chitawan,Khawas,Male,28,25,0,3,0,89.28571429,89.28571429,75,14.29
district,Bagmati,Chitawan,Khawas,Total,44,37,0,7,0,84.09090909,89.28571429,75,14.29
district,Bagmati,Chitawan,Kisan,Female,4,3,0,1,0,75,87.5,75,12.5
district,Bagmati,Chitawan,Kisan,Male,8,7,0,1,0,87.5,87.5,75,12.5
district,Bagmati,Chitawan,Kisan,Total,12,10,0,2,0,83.33333333,87.5,75,12.5
district,Bagmati,Chitawan,Koiri/Kushwaha,Female,168,131,0,37,0,77.97619048,90.39039039,77.97619048,12.41
district,Bagmati,Chitawan,Koiri/Kushwaha,Male,333,301,0,32,0,90.39039039,90.39039039,77.97619048,12.41
district,Bagmati,Chitawan,Koiri/Kushwaha,Total,501,432,0,69,0,86.22754491,90.39039039,77.97619048,12.41
district,Bagmati,Chitawan,Kori,Female,16,10,0,6,0,62.5,78.94736842,62.5,16.45
district,Bagmati,Chitawan,Kori,Male,19,15,0,4,0,78.94736842,78.94736842,62.5,16.45
district,Bagmati,Chitawan,Kori,Total,35,25,0,10,0,71.42857143,78.94736842,62.5,16.45
district,Bagmati,Chitawan,Kshetri,Female,40793,33725,137,6929,2,82.6734979,92.66748914,82.6734979,9.99
district,Bagmati,Chitawan,Kshetri,Male,37286,34552,74,2659,1,92.66748914,92.66748914,82.6734979,9.99
district,Bagmati,Chitawan,Kshetri,Total,78079,68277,211,9588,3,87.44604823,92.66748914,82.6734979,9.99
district,Bagmati,Chitawan,Kumal,Female,5429,4067,15,1347,0,74.91250691,84.7903481,74.91250691,9.88
district,Bagmati,Chitawan,Kumal,Male,5056,4287,10,759,0,84.7903481,84.7903481,74.91250691,9.88
district,Bagmati,Chitawan,Kumal,Total,10485,8354,25,2106,0,79.67572723,84.7903481,74.91250691,9.88
district,Bagmati,Chitawan,Kumhar,Female,31,27,1,3,0,87.09677419,93.61702128,87.09677419,6.52
district,Bagmati,Chitawan,Kumhar,Male,47,44,0,3,0,93.61702128,93.61702128,87.09677419,6.52
district,Bagmati,Chitawan,Kumhar,Total,78,71,1,6,0,91.02564103,93.61702128,87.09677419,6.52
district,Bagmati,Chitawan,Kurmi,Female,210,150,0,60,0,71.42857143,86.03351955,71.42857143,14.6
district,Bagmati,Chitawan,Kurmi,Male,358,308,0,50,0,86.03351955,86.03351955,71.42857143,14.6
district,Bagmati,Chitawan,Kurmi,Total,568,458,0,110,0,80.63380282,86.03351955,71.42857143,14.6
district,Bagmati,Chitawan,Lohar,Female,64,48,0,16,0,75,94.4,75,19.4
district,Bagmati,Chitawan,Lohar,Male,125,118,0,7,0,94.4,94.4,75,19.4
district,Bagmati,Chitawan,Lohar,Total,189,166,0,23,0,87.83068783,94.4,75,19.4
district,Bagmati,Chitawan,Magar,Female,20688,17038,71,3578,1,82.35692189,90.90297629,82.35692189,8.55
district,Bagmati,Chitawan,Magar,Male,17841,16218,34,1589,0,90.90297629,90.90297629,82.35692189,8.55
district,Bagmati,Chitawan,Magar,Total,38529,33256,105,5167,1,86.31420488,90.90297629,82.35692189,8.55
district,Bagmati,Chitawan,Majhi,Female,574,343,3,227,1,59.75609756,69.41362916,59.75609756,9.66
district,Bagmati,Chitawan,Majhi,Male,631,438,5,188,0,69.41362916,69.41362916,59.75609756,9.66
district,Bagmati,Chitawan,Majhi,Total,1205,781,8,415,1,64.81327801,69.41362916,59.75609756,9.66
district,Bagmati,Chitawan,Mali,Female,65,39,0,26,0,60,85.26315789,60,25.26
district,Bagmati,Chitawan,Mali,Male,95,81,0,14,0,85.26315789,85.26315789,60,25.26
district,Bagmati,Chitawan,Mali,Total,160,120,0,40,0,75,85.26315789,60,25.26
district,Bagmati,Chitawan,Mallaha,Female,328,193,1,134,0,58.84146341,73.4939759,58.84146341,14.65
district,Bagmati,Chitawan,Mallaha,Male,415,305,0,110,0,73.4939759,73.4939759,58.84146341,14.65
district,Bagmati,Chitawan,Mallaha,Total,743,498,1,244,0,67.02557201,73.4939759,58.84146341,14.65
district,Bagmati,Chitawan,Marwadi,Female,180,169,0,11,0,93.88888889,97.97979798,93.88888889,4.09
district,Bagmati,Chitawan,Marwadi,Male,198,194,0,4,0,97.97979798,97.97979798,93.88888889,4.09
district,Bagmati,Chitawan,Marwadi,Total,378,363,0,15,0,96.03174603,97.97979798,93.88888889,4.09
district,Bagmati,Chitawan,Mijar,Female,5288,4026,23,1238,1,76.13464448,86.38407193,76.13464448,10.25
district,Bagmati,Chitawan,Mijar,Male,4671,4035,9,627,0,86.38407193,86.38407193,76.13464448,10.25
district,Bagmati,Chitawan,Mijar,Total,9959,8061,32,1865,1,80.94186163,86.38407193,76.13464448,10.25
district,Bagmati,Chitawan,Musahar,Female,136,75,0,61,0,55.14705882,62.65060241,55.14705882,7.5
district,Bagmati,Chitawan,Musahar,Male,166,104,0,62,0,62.65060241,62.65060241,55.14705882,7.5
district,Bagmati,Chitawan,Musahar,Total,302,179,0,123,0,59.27152318,62.65060241,55.14705882,7.5
district,Bagmati,Chitawan,Musalman,Female,2759,2088,10,661,0,75.67959406,83.5837507,75.67959406,7.9
district,Bagmati,Chitawan,Musalman,Male,3594,3004,6,584,0,83.5837507,83.5837507,75.67959406,7.9
district,Bagmati,Chitawan,Musalman,Total,6353,5092,16,1245,0,80.15110971,83.5837507,75.67959406,7.9
district,Bagmati,Chitawan,Newa (Newar),Female,17282,14325,98,2858,1,82.88971184,92.68945763,82.88971184,9.8
district,Bagmati,Chitawan,Newa (Newar),Male,16059,14885,50,1122,2,92.68945763,92.68945763,82.88971184,9.8
district,Bagmati,Chitawan,Newa (Newar),Total,33341,29210,148,3980,3,87.60984973,92.68945763,82.88971184,9.8
district,Bagmati,Chitawan,Nuniya,Female,88,62,0,26,0,70.45454545,83.7037037,70.45454545,13.25
district,Bagmati,Chitawan,Nuniya,Male,135,113,1,21,0,83.7037037,83.7037037,70.45454545,13.25
district,Bagmati,Chitawan,Nuniya,Total,223,175,1,47,0,78.47533632,83.7037037,70.45454545,13.25
district,Bagmati,Chitawan,"Others, Foreigners & Not Stated",Female,1941,1411,5,525,0,72.69448738,82.75297009,72.69448738,10.06
district,Bagmati,Chitawan,"Others, Foreigners & Not Stated",Male,4882,4040,6,835,1,82.75297009,82.75297009,72.69448738,10.06
district,Bagmati,Chitawan,"Others, Foreigners & Not Stated",Total,6823,5451,11,1360,1,79.89154331,82.75297009,72.69448738,10.06
district,Bagmati,Chitawan,Pahari,Female,22,16,0,6,0,72.72727273,88.88888889,72.72727273,16.16
district,Bagmati,Chitawan,Pahari,Male,18,16,0,2,0,88.88888889,88.88888889,72.72727273,16.16
district,Bagmati,Chitawan,Pahari,Total,40,32,0,8,0,80,88.88888889,72.72727273,16.16
district,Bagmati,Chitawan,Pariyar,Female,7487,5558,26,1901,2,74.23534126,84.30678466,74.23534126,10.07
district,Bagmati,Chitawan,Pariyar,Male,6780,5716,10,1053,1,84.30678466,84.30678466,74.23534126,10.07
district,Bagmati,Chitawan,Pariyar,Total,14267,11274,36,2954,3,79.02151819,84.30678466,74.23534126,10.07
district,Bagmati,Chitawan,Patharkatt/ Kushwadiya,Female,4,0,0,4,0,0,0,0,0
district,Bagmati,Chitawan,Patharkatt/ Kushwadiya,Male,8,0,0,8,0,0,0,0,0
district,Bagmati,Chitawan,Patharkatt/ Kushwadiya,Total,12,0,0,12,0,0,0,0,0
district,Bagmati,Chitawan,Pun,Female,452,372,8,72,0,82.30088496,94.56264775,82.30088496,12.26
district,Bagmati,Chitawan,Pun,Male,423,400,2,21,0,94.56264775,94.56264775,82.30088496,12.26
district,Bagmati,Chitawan,Pun,Total,875,772,10,93,0,88.22857143,94.56264775,82.30088496,12.26
district,Bagmati,Chitawan,Rai,Female,2625,2003,20,602,0,76.3047619,87.02003339,76.3047619,10.72
district,Bagmati,Chitawan,Rai,Male,2396,2085,8,303,0,87.02003339,87.02003339,76.3047619,10.72
district,Bagmati,Chitawan,Rai,Total,5021,4088,28,905,0,81.41804421,87.02003339,76.3047619,10.72
district,Bagmati,Chitawan,Rajbansi,Female,71,56,0,15,0,78.87323944,90.14084507,78.87323944,11.27
district,Bagmati,Chitawan,Rajbansi,Male,71,64,0,7,0,90.14084507,90.14084507,78.87323944,11.27
district,Bagmati,Chitawan,Rajbansi,Total,142,120,0,22,0,84.50704225,90.14084507,78.87323944,11.27
district,Bagmati,Chitawan,Rajbhar,Female,2,0,0,2,0,0,41.66666667,0,41.67
district,Bagmati,Chitawan,Rajbhar,Male,12,5,0,7,0,41.66666667,41.66666667,0,41.67
district,Bagmati,Chitawan,Rajbhar,Total,14,5,0,9,0,35.71428571,41.66666667,0,41.67
district,Bagmati,Chitawan,Rajdhob,Female,9,6,0,3,0,66.66666667,80,66.66666667,13.33
district,Bagmati,Chitawan,Rajdhob,Male,10,8,0,2,0,80,80,66.66666667,13.33
